Site Name:,Snake Range West Pinyon-Juniper,,Snake Range West Subalpine,,Snake Range West Montane,
Deployment:,Wind velocity monitor,,Wind velocity monitor,,Wind velocity monitor,
Monitored System:,Atmosphere,,Atmosphere,,Atmosphere,
Measured Property:,Wind speed,,Wind speed,,Wind speed,
Vertical Offset from Surface:,10m height,,10m height,,10m height,
Units:,m/s,,m/s,,m/s,
Measurement Type:,Average,,Average,,Average,
Aggregation interval:,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,,1-Hour aggregates of 00:10:00 data,
Time Stamp ((UTC-08:00) Pacific Time (US & Canada)),Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values,Aggregated Value,Number of Constituient Values
3/29/2016 2:00:00 AM,1.337096640000000000,6,3.009547786000000000,6,1.031917333000000000,6
3/29/2016 3:00:00 AM,0.861669600000000000,6,2.712936746000000000,6,0.808397333000000000,6
3/29/2016 4:00:00 AM,1.567545760000000000,6,2.390993440000000000,6,0.932674453000000000,6
3/29/2016 5:00:00 AM,0.665866080000000000,6,1.729672266000000000,6,0.800872160000000000,6
3/29/2016 6:00:00 AM,1.421140160000000000,6,1.807233706000000000,6,1.245080906000000000,6
3/29/2016 7:00:00 AM,1.309454666000000000,6,2.496196853000000000,6,1.339257333000000000,6
3/29/2016 8:00:00 AM,2.377433226000000000,6,3.144702880000000000,6,1.781901440000000000,6
3/29/2016 9:00:00 AM,2.374005920000000000,6,2.625167893000000000,6,1.281887200000000000,6
3/29/2016 10:00:00 AM,2.576440533000000000,6,1.999237386000000000,6,1.288667306000000000,6
3/29/2016 11:00:00 AM,1.897535786000000000,6,2.052286133000000000,6,0.994440480000000000,6
3/29/2016 12:00:00 PM,1.566130133000000000,6,2.148101706000000000,6,1.039889546000000000,6
3/29/2016 1:00:00 PM,1.488866720000000000,6,2.395091306000000000,6,0.940348640000000000,6
3/29/2016 2:00:00 PM,1.749714560000000000,6,2.665103466000000000,6,1.046669653000000000,6
3/29/2016 3:00:00 PM,2.848315360000000000,6,2.334293866000000000,6,1.185475573000000000,6
3/29/2016 4:00:00 PM,1.658965440000000000,6,2.553716000000000000,6,1.062018026000000000,6
3/29/2016 5:00:00 PM,2.498953600000000000,6,2.326470666000000000,6,1.525374986000000000,6
3/29/2016 6:00:00 PM,2.893838933000000000,6,2.678663680000000000,6,1.831597386000000000,6
3/29/2016 7:00:00 PM,2.285641013000000000,6,2.443073600000000000,6,1.834726666000000000,6
3/29/2016 8:00:00 PM,1.039666026000000000,6,1.787489440000000000,6,0.929694186000000000,6
3/29/2016 9:00:00 PM,0.507092373000000000,6,1.013067146000000000,6,1.149786880000000000,6
3/29/2016 10:00:00 PM,0.883649066000000000,6,1.066711946000000000,6,0.585771413000000000,6
3/29/2016 11:00:00 PM,0.848705440000000000,6,1.102847680000000000,6,0.797221333000000000,6
3/30/2016 12:00:00 AM,0.675402933000000000,6,1.091895200000000000,6,0.774124266000000000,6
3/30/2016 1:00:00 AM,0.922020000000000000,6,0.574520906000000000,6,0.660054560000000000,6
3/30/2016 2:00:00 AM,0.619224906000000000,6,0.848034880000000000,6,1.036313226000000000,6
3/30/2016 3:00:00 AM,0.608495946000000000,6,0.687025973000000000,6,0.819275306000000000,6
3/30/2016 4:00:00 AM,0.435267946000000000,6,0.854367946000000000,6,0.460525706000000000,6
3/30/2016 5:00:00 AM,0.439738346000000000,6,0.802660320000000000,6,0.786268853000000000,6
3/30/2016 6:00:00 AM,0.666834666000000000,6,0.807130720000000000,6,0.521397653000000000,6
3/30/2016 7:00:00 AM,0.747972426000000000,6,0.498151573000000000,6,0.968959200000000000,6
3/30/2016 8:00:00 AM,0.636063413000000000,6,1.252829600000000000,6,1.213713600000000000,6
3/30/2016 9:00:00 AM,0.448306613000000000,6,1.581031466000000000,6,1.085562133000000000,6
3/30/2016 10:00:00 AM,0.698425493000000000,6,1.582968640000000000,6,0.826725973000000000,6
3/30/2016 11:00:00 AM,1.025882293000000000,6,1.897833813000000000,6,0.807279733000000000,6
3/30/2016 12:00:00 PM,1.260354773000000000,6,2.160916853000000000,6,0.881935413000000000,6
3/30/2016 1:00:00 PM,1.108212160000000000,6,2.759205386000000000,6,0.946309173000000000,6
3/30/2016 2:00:00 PM,1.137940320000000000,6,2.107644586000000000,6,1.109255253000000000,6
3/30/2016 3:00:00 PM,1.085860160000000000,6,1.449229173000000000,6,0.919784800000000000,6
3/30/2016 4:00:00 PM,1.473071306000000000,6,1.776536960000000000,6,0.774794826000000000,6
3/30/2016 5:00:00 PM,1.417414826000000000,6,2.017938560000000000,6,0.899891520000000000,6
3/30/2016 6:00:00 PM,1.176683786000000000,6,1.723339200000000000,6,0.829855253000000000,6
3/30/2016 7:00:00 PM,1.294925866000000000,6,2.395463840000000000,6,1.338139733000000000,6
3/30/2016 8:00:00 PM,1.583490186000000000,6,1.379490933000000000,6,0.595680800000000000,6
3/30/2016 9:00:00 PM,1.460703200000000000,6,1.473071306000000000,6,1.392082560000000000,6
3/30/2016 10:00:00 PM,1.245080906000000000,6,2.792062826000000000,6,1.051065546000000000,6
3/30/2016 11:00:00 PM,0.415747200000000000,6,3.011261440000000000,6,0.823894720000000000,6
3/31/2016 12:00:00 AM,1.002636213000000000,6,3.499280106000000000,6,0.791782346000000000,6
3/31/2016 1:00:00 AM,0.521099626000000000,6,3.461877760000000000,6,0.492638080000000000,6
3/31/2016 2:00:00 AM,0.691719893000000000,6,3.468657866000000000,6,1.254319733000000000,6
3/31/2016 3:00:00 AM,0.851983733000000000,6,4.145550933000000000,6,0.812271680000000000,6
3/31/2016 4:00:00 AM,0.920976906000000000,6,2.945472053000000000,6,1.267209386000000000,6
3/31/2016 5:00:00 AM,1.124901653000000000,6,3.928885546000000000,6,3.269054506000000000,6
3/31/2016 6:00:00 AM,0.614381973000000000,6,3.051048000000000000,6,2.296518986000000000,6
3/31/2016 7:00:00 AM,0.485634453000000000,6,1.303121600000000000,6,1.244335840000000000,6
3/31/2016 8:00:00 AM,0.702746880000000000,6,1.528355253000000000,6,0.706397706000000000,6
3/31/2016 9:00:00 AM,0.741490346000000000,6,1.550111200000000000,6,0.732251520000000000,6
3/31/2016 10:00:00 AM,1.513602933000000000,6,1.386047520000000000,6,2.369386506000000000,6
3/31/2016 11:00:00 AM,1.694356106000000000,6,1.796653760000000000,6,1.769831360000000000,6
3/31/2016 12:00:00 PM,2.666295573000000000,6,1.836663840000000000,6,0.882158933000000000,6
3/31/2016 1:00:00 PM,3.975303200000000000,6,2.155701386000000000,6,1.270189653000000000,6
3/31/2016 2:00:00 PM,4.331072533000000000,6,1.501532853000000000,6,1.456903360000000000,6
3/31/2016 3:00:00 PM,4.231680640000000000,6,1.420767626000000000,6,2.042898293000000000,6
3/31/2016 4:00:00 PM,4.433891733000000000,6,1.512634346000000000,6,1.777654560000000000,6
3/31/2016 5:00:00 PM,3.854453386000000000,6,1.484470826000000000,6,1.558232426000000000,6
3/31/2016 6:00:00 PM,4.139813920000000000,6,1.652557866000000000,6,0.968735680000000000,6
3/31/2016 7:00:00 PM,2.134019946000000000,6,2.403585066000000000,6,0.829631733000000000,6
3/31/2016 8:00:00 PM,1.484843360000000000,6,2.839821600000000000,6,1.049873440000000000,6
3/31/2016 9:00:00 PM,1.587215520000000000,6,4.275267040000000000,6,2.419827520000000000,6
3/31/2016 10:00:00 PM,2.325353066000000000,6,2.805697546000000000,6,1.314819146000000000,6
3/31/2016 11:00:00 PM,1.361609333000000000,6,2.055862453000000000,6,0.991311200000000000,6
4/1/2016 12:00:00 AM,1.338512266000000000,6,1.803135840000000000,6,1.038026880000000000,6
4/1/2016 1:00:00 AM,1.163123573000000000,6,1.772141066000000000,6,1.808202293000000000,6
4/1/2016 2:00:00 AM,1.357884000000000000,6,2.051243040000000000,6,0.934611626000000000,6
4/1/2016 3:00:00 AM,0.781351413000000000,6,2.451120320000000000,6,1.540574346000000000,6
4/1/2016 4:00:00 AM,0.890131146000000000,6,1.770874453000000000,6,0.771442026000000000,6
4/1/2016 5:00:00 AM,1.137865813000000000,6,1.803284853000000000,6,1.366154240000000000,6
4/1/2016 6:00:00 AM,0.801095680000000000,6,1.426132106000000000,6,0.856007093000000000,6
4/1/2016 7:00:00 AM,0.911738080000000000,6,1.713951360000000000,6,1.856929653000000000,6
4/1/2016 8:00:00 AM,0.568187840000000000,6,1.771545013000000000,6,1.724307786000000000,6
4/1/2016 9:00:00 AM,0.870759413000000000,6,2.092594240000000000,6,0.952567733000000000,6
4/1/2016 10:00:00 AM,1.328304853000000000,6,1.749416533000000000,6,0.903467840000000000,6
4/1/2016 11:00:00 AM,1.230328586000000000,6,1.447068480000000000,6,0.832612000000000000,6
4/1/2016 12:00:00 PM,1.248433706000000000,6,1.336128053000000000,6,1.012173066000000000,6
4/1/2016 1:00:00 PM,1.976885386000000000,6,1.353041066000000000,6,0.898624906000000000,6
4/1/2016 2:00:00 PM,2.135286560000000000,6,1.176758293000000000,6,1.073790080000000000,6
4/1/2016 3:00:00 PM,2.359551626000000000,6,1.323536426000000000,6,1.272201333000000000,6
4/1/2016 4:00:00 PM,2.881917866000000000,6,1.584831306000000000,6,1.259237173000000000,6
4/1/2016 5:00:00 PM,2.457974933000000000,6,1.294553333000000000,6,1.262440960000000000,6
4/1/2016 6:00:00 PM,1.839346080000000000,6,1.902527733000000000,6,0.699245066000000000,6
4/1/2016 7:00:00 PM,0.830302293000000000,6,1.069170666000000000,6,0.802362293000000000,6
4/1/2016 8:00:00 PM,0.755646613000000000,6,2.795713653000000000,6,0.880445280000000000,6
4/1/2016 9:00:00 PM,1.254170720000000000,6,2.680004800000000000,6,0.809291413000000000,6
4/1/2016 10:00:00 PM,0.682108533000000000,6,2.761142560000000000,6,0.957485173000000000,6
4/1/2016 11:00:00 PM,0.554553120000000000,6,2.965588853000000000,6,0.965084853000000000,6
4/2/2016 12:00:00 AM,0.763916853000000000,6,2.366108213000000000,6,0.630996960000000000,6
4/2/2016 1:00:00 AM,0.607676373000000000,6,2.924535680000000000,6,0.412543413000000000,6
4/2/2016 2:00:00 AM,0.372160800000000000,6,3.119519626000000000,6,0.410606240000000000,6
4/2/2016 3:00:00 AM,0.939603573000000000,6,3.694413066000000000,6,0.145735040000000000,6
4/2/2016 4:00:00 AM,0.591061386000000000,6,3.787918933000000000,6,0.195952533000000000,6
4/2/2016 5:00:00 AM,0.723906773000000000,6,3.552924906000000000,6,0.324625546000000000,6
4/2/2016 6:00:00 AM,0.638149600000000000,6,3.263690026000000000,6,0.217410453000000000,6
4/2/2016 7:00:00 AM,0.661544693000000000,6,3.435800426000000000,6,0.083521973000000000,6
4/2/2016 8:00:00 AM,0.483101226000000000,6,2.756970186000000000,6,0.119061653000000000,6
4/2/2016 9:00:00 AM,0.887821440000000000,6,2.558856960000000000,6,0.395332373000000000,6
4/2/2016 10:00:00 AM,1.553464000000000000,6,2.865004853000000000,6,0.915090880000000000,6
4/2/2016 11:00:00 AM,1.758357333000000000,6,2.856660106000000000,6,1.123262506000000000,6
4/2/2016 12:00:00 PM,1.845083093000000000,6,2.850401546000000000,6,1.288443786000000000,6
4/2/2016 1:00:00 PM,2.135137546000000000,6,3.265627200000000000,6,1.229807040000000000,6
4/2/2016 2:00:00 PM,2.065175786000000000,6,2.818438186000000000,6,1.807457226000000000,6
4/2/2016 3:00:00 PM,1.870042826000000000,6,3.058275146000000000,6,1.683999680000000000,6
4/2/2016 4:00:00 PM,3.130919146000000000,6,3.170184160000000000,6,1.843965493000000000,6
4/2/2016 5:00:00 PM,4.115524746000000000,6,3.239177333000000000,6,1.906476586000000000,6
4/2/2016 6:00:00 PM,1.968838666000000000,6,3.621545546000000000,6,1.134587520000000000,6
4/2/2016 7:00:00 PM,1.475232000000000000,6,2.722250080000000000,6,1.325473600000000000,6
4/2/2016 8:00:00 PM,0.870237866000000000,6,2.665401493000000000,6,0.928278560000000000,6
4/2/2016 9:00:00 PM,0.920306346000000000,6,2.608403893000000000,6,0.915984960000000000,6
4/2/2016 10:00:00 PM,1.057994666000000000,6,2.818587200000000000,6,1.147030133000000000,6
4/2/2016 11:00:00 PM,1.990222080000000000,6,3.165117706000000000,6,2.218436000000000000,6
4/3/2016 12:00:00 AM,1.962431093000000000,6,2.755778080000000000,6,2.375496053000000000,6
4/3/2016 1:00:00 AM,1.601371786000000000,6,2.571448586000000000,6,2.516313653000000000,6
4/3/2016 2:00:00 AM,1.978375520000000000,6,3.118253013000000000,6,2.123141973000000000,6
4/3/2016 3:00:00 AM,0.877017973000000000,6,3.058722186000000000,6,0.464698080000000000,6
4/3/2016 4:00:00 AM,0.829706240000000000,6,2.744155040000000000,6,0.802362293000000000,6
4/3/2016 5:00:00 AM,0.877465013000000000,6,2.170155680000000000,6,1.093087306000000000,6
4/3/2016 6:00:00 AM,0.594563200000000000,6,1.959599840000000000,6,1.241653600000000000,6
4/3/2016 7:00:00 AM,1.234128426000000000,6,1.903049280000000000,6,1.561212693000000000,6
4/3/2016 8:00:00 AM,0.643216053000000000,6,2.161214880000000000,6,1.282781280000000000,6
4/3/2016 9:00:00 AM,1.286804640000000000,6,2.432419146000000000,6,0.964190773000000000,6
4/3/2016 10:00:00 AM,1.834354133000000000,6,2.269398560000000000,6,0.756019146000000000,6
4/3/2016 11:00:00 AM,1.972265973000000000,6,2.348226613000000000,6,0.998538346000000000,6
4/3/2016 12:00:00 PM,1.836663840000000000,6,2.031126240000000000,6,1.138238346000000000,6
4/3/2016 1:00:00 PM,2.116957920000000000,6,2.077543893000000000,6,1.759474933000000000,6
4/3/2016 2:00:00 PM,2.442030506000000000,6,2.393154133000000000,6,1.841134240000000000,6
4/3/2016 3:00:00 PM,1.604203040000000000,6,2.001621600000000000,6,1.531931573000000000,6
4/3/2016 4:00:00 PM,1.639444693000000000,6,2.363425973000000000,6,1.285910560000000000,6
4/3/2016 5:00:00 PM,1.526641600000000000,6,2.025463733000000000,6,1.403184053000000000,6
4/3/2016 6:00:00 PM,1.237704746000000000,6,1.686383893000000000,6,1.304313706000000000,6
4/3/2016 7:00:00 PM,1.883826560000000000,6,1.667310186000000000,6,1.795238133000000000,6
4/3/2016 8:00:00 PM,2.032467360000000000,6,1.986049706000000000,6,1.580807946000000000,6
4/3/2016 9:00:00 PM,2.289664373000000000,6,2.107793600000000000,6,2.120906773000000000,6
4/3/2016 10:00:00 PM,2.136776693000000000,6,1.774450773000000000,6,2.266716320000000000,6
4/3/2016 11:00:00 PM,1.964591786000000000,6,2.067932533000000000,6,2.542390986000000000,6
4/4/2016 12:00:00 AM,1.849106453000000000,6,2.392856106000000000,6,2.080524160000000000,6
4/4/2016 1:00:00 AM,1.840612693000000000,6,2.324458986000000000,6,2.400157760000000000,6
4/4/2016 2:00:00 AM,2.128804480000000000,6,2.456857333000000000,6,2.556472746000000000,6
4/4/2016 3:00:00 AM,2.096021546000000000,6,2.045357013000000000,6,1.987465333000000000,6
4/4/2016 4:00:00 AM,1.675058880000000000,6,2.209197173000000000,6,1.851714186000000000,6
4/4/2016 5:00:00 AM,2.354187146000000000,6,2.436144480000000000,6,1.225038613000000000,6
4/4/2016 6:00:00 AM,2.136031626000000000,6,2.739312106000000000,6,1.594144640000000000,6
4/4/2016 7:00:00 AM,1.778846666000000000,6,3.241189013000000000,6,2.210761813000000000,6
4/4/2016 8:00:00 AM,0.581450026000000000,6,4.231233600000000000,6,2.030753706000000000,6
4/4/2016 9:00:00 AM,1.562255786000000000,6,3.693444480000000000,6,1.732950560000000000,6
4/4/2016 10:00:00 AM,3.230236533000000000,6,4.395148266000000000,6,1.943729920000000000,6
4/4/2016 11:00:00 AM,4.090192480000000000,6,5.067198400000000000,6,2.426309600000000000,6
4/4/2016 12:00:00 PM,6.085704533000000000,6,5.289228266000000000,6,2.721877546000000000,6
4/4/2016 1:00:00 PM,4.939792000000000000,6,4.900303466000000000,6,2.637312480000000000,6
4/4/2016 2:00:00 PM,3.812282613000000000,6,4.977790400000000000,6,2.321702240000000000,6
4/4/2016 3:00:00 PM,4.541181333000000000,6,4.393658133000000000,6,2.246226986000000000,6
4/4/2016 4:00:00 PM,3.350192266000000000,6,4.075514666000000000,6,1.917056533000000000,6
4/4/2016 5:00:00 PM,4.514731466000000000,6,4.570238933000000000,6,4.038559360000000000,6
4/4/2016 6:00:00 PM,3.322773813000000000,6,4.348358080000000000,6,3.511350186000000000,6
4/4/2016 7:00:00 PM,1.467185280000000000,6,3.142989226000000000,6,0.673912800000000000,6
4/4/2016 8:00:00 PM,1.615453546000000000,6,2.048486293000000000,6,1.164017653000000000,6
4/4/2016 9:00:00 PM,1.495199786000000000,6,2.131859253000000000,6,1.221536800000000000,6
4/4/2016 10:00:00 PM,1.628045173000000000,6,2.993528853000000000,6,1.241206560000000000,6
4/4/2016 11:00:00 PM,1.702030293000000000,6,3.031080213000000000,6,1.486855040000000000,6
4/5/2016 12:00:00 AM,2.250399360000000000,6,3.541376373000000000,6,3.046056053000000000,6
4/5/2016 1:00:00 AM,2.272229813000000000,6,3.137177706000000000,6,2.698184426000000000,6
4/5/2016 2:00:00 AM,1.398415626000000000,6,3.815635413000000000,6,1.290828000000000000,6
4/5/2016 3:00:00 AM,0.792080373000000000,6,2.619356373000000000,6,1.616273120000000000,6
4/5/2016 4:00:00 AM,1.294329813000000000,6,2.639547680000000000,6,2.114722720000000000,6
4/5/2016 5:00:00 AM,1.499372160000000000,6,2.755778080000000000,6,2.396506933000000000,6
4/5/2016 6:00:00 AM,1.607406826000000000,6,4.088329813000000000,6,2.649457066000000000,6
4/5/2016 7:00:00 AM,1.772215573000000000,6,5.234093333000000000,6,3.060361333000000000,6
4/5/2016 8:00:00 AM,2.933998026000000000,6,4.024999146000000000,6,2.961714506000000000,6
4/5/2016 9:00:00 AM,1.256629440000000000,6,3.551434773000000000,6,1.838079466000000000,6
4/5/2016 10:00:00 AM,1.399160693000000000,6,2.390322880000000000,6,1.558381440000000000,6
4/5/2016 11:00:00 AM,3.279187413000000000,6,2.792882400000000000,6,2.551480800000000000,6
4/5/2016 12:00:00 PM,3.148502720000000000,6,2.943013333000000000,6,1.942239786000000000,6
4/5/2016 1:00:00 PM,3.081893760000000000,6,2.189154880000000000,6,2.450449760000000000,6
4/5/2016 2:00:00 PM,3.039872000000000000,6,2.426831146000000000,6,2.038129866000000000,6
4/5/2016 3:00:00 PM,3.448541066000000000,6,1.848584906000000000,6,2.132157280000000000,6
4/5/2016 4:00:00 PM,2.800556586000000000,6,1.895673120000000000,6,1.297012053000000000,6
4/5/2016 5:00:00 PM,2.756895680000000000,6,1.094502933000000000,6,1.501011306000000000,6
4/5/2016 6:00:00 PM,2.222682880000000000,6,1.089361973000000000,6,1.230701120000000000,6
4/5/2016 7:00:00 PM,1.470836106000000000,6,1.148073226000000000,6,1.322642346000000000,6
4/5/2016 8:00:00 PM,1.006659573000000000,6,1.134364000000000000,6,0.994589493000000000,6
4/5/2016 9:00:00 PM,0.659980053000000000,6,1.873470133000000000,6,0.922988586000000000,6
4/5/2016 10:00:00 PM,0.808397333000000000,6,2.621219040000000000,6,1.479031840000000000,6
4/5/2016 11:00:00 PM,1.107988640000000000,6,2.252336533000000000,6,0.999432426000000000,6
4/6/2016 12:00:00 AM,1.199035786000000000,6,1.881442346000000000,6,1.167742986000000000,6
4/6/2016 1:00:00 AM,1.087797333000000000,6,1.230850133000000000,6,0.948022826000000000,6
4/6/2016 2:00:00 AM,1.145838026000000000,6,1.298204160000000000,6,0.893185920000000000,6
4/6/2016 3:00:00 AM,0.745439200000000000,6,1.840091146000000000,6,0.773453706000000000,6
4/6/2016 4:00:00 AM,0.984754613000000000,6,1.513677440000000000,6,1.173778026000000000,6
4/6/2016 5:00:00 AM,0.570870080000000000,6,1.979567626000000000,6,0.879029653000000000,6
4/6/2016 6:00:00 AM,0.559247040000000000,6,2.585753866000000000,6,0.641651413000000000,6
4/6/2016 7:00:00 AM,0.235143040000000000,6,1.667459200000000000,6,1.243367253000000000,6
4/6/2016 8:00:00 AM,0.694700160000000000,6,1.084519040000000000,6,2.226780746000000000,6
4/6/2016 9:00:00 AM,1.119388160000000000,6,1.331732160000000000,6,1.024541173000000000,6
4/6/2016 10:00:00 AM,1.544970240000000000,6,1.420618613000000000,6,0.735902346000000000,6
4/6/2016 11:00:00 AM,1.823327146000000000,6,1.090330560000000000,6,0.844235040000000000,6
4/6/2016 12:00:00 PM,1.703743946000000000,6,1.258566613000000000,6,0.965382880000000000,6
4/6/2016 1:00:00 PM,1.558828480000000000,6,1.380832053000000000,6,1.091448160000000000,6
4/6/2016 2:00:00 PM,1.970999360000000000,6,1.544597706000000000,6,0.991683733000000000,6
4/6/2016 3:00:00 PM,2.000504000000000000,6,0.984903626000000000,6,1.179142506000000000,6
4/6/2016 4:00:00 PM,1.916013440000000000,6,1.081315253000000000,6,1.104412320000000000,6
4/6/2016 5:00:00 PM,2.134392480000000000,6,1.292467146000000000,6,1.007926186000000000,6
4/6/2016 6:00:00 PM,1.537817600000000000,6,0.990044586000000000,6,0.996005120000000000,6
4/6/2016 7:00:00 PM,2.251516960000000000,6,2.259712693000000000,6,2.123812533000000000,6
4/6/2016 8:00:00 PM,1.072299946000000000,6,3.228671893000000000,6,1.652781386000000000,6
4/6/2016 9:00:00 PM,1.221164266000000000,6,3.866821493000000000,6,1.409293600000000000,6
4/6/2016 10:00:00 PM,0.828737653000000000,6,3.836869813000000000,6,3.743438453000000000,6
4/6/2016 11:00:00 PM,1.525151466000000000,6,3.692475893000000000,6,3.973440533000000000,6
4/7/2016 12:00:00 AM,0.546133866000000000,6,4.527025066000000000,6,4.713142720000000000,6
4/7/2016 1:00:00 AM,0.850717120000000000,6,4.938301866000000000,6,6.111781866000000000,6
4/7/2016 2:00:00 AM,0.900264053000000000,6,4.737878933000000000,6,5.365970133000000000,6
